date, value
05/02/1992,21936.37
06/02/1992,22104.92
07/02/1992,22107.12
10/02/1992,21819.52
12/02/1992,21541.64
13/02/1992,21391.02
14/02/1992,20883.86
17/02/1992,21324.98
18/02/1992,20872.03
19/02/1992,20618.3
20/02/1992,20771.92
21/02/1992,21291.81
24/02/1992,20973.24
25/02/1992,21025.55
26/02/1992,21364.77
27/02/1992,21333.7
28/02/1992,21338.81
02/03/1992,21487.82
03/03/1992,21051.71
04/03/1992,21105.42
05/03/1992,20864.42
06/03/1992,20992.99
09/03/1992,20797.68
10/03/1992,20854.59
11/03/1992,20592.14
12/03/1992,20561.88
13/03/1992,20456.06
16/03/1992,19837.16
17/03/1992,19917.63
18/03/1992,19764.31
19/03/1992,20185.09
23/03/1992,20239.6
24/03/1992,19891.57
25/03/1992,20226.78
26/03/1992,19885.49
27/03/1992,19636.99
30/03/1992,19669.31
31/03/1992,19345.95
01/04/1992,18581.79
02/04/1992,18286.03
03/04/1992,18559.71
06/04/1992,18436.37
07/04/1992,17791.55
08/04/1992,17175.53
09/04/1992,16598.15
10/04/1992,17850.66
13/04/1992,17236.65
14/04/1992,17439.58
15/04/1992,17948.01
16/04/1992,17959.76
17/04/1992,17580.69
20/04/1992,17071.36
21/04/1992,16787.33
22/04/1992,16839.12
23/04/1992,17402.05
24/04/1992,17542.45
27/04/1992,17450.52
28/04/1992,17527.4
30/04/1992,17390.71
01/05/1992,17303.39
06/05/1992,17878.66
07/05/1992,18410.88
08/05/1992,18375.95
11/05/1992,18608.09
12/05/1992,18508.53
13/05/1992,18768.57
14/05/1992,18804.6
15/05/1992,18074.27
18/05/1992,18443.1
19/05/1992,18754.11
20/05/1992,18674.93
21/05/1992,18691.29
22/05/1992,18221
26/05/1992,18204.64
27/05/1992,17822.56
28/05/1992,17931.25
29/05/1992,18347.75
01/06/1992,18004.11
02/06/1992,18125.55
03/06/1992,18188.68
04/06/1992,17964.07
05/06/1992,17790.04
08/06/1992,17655.06
09/06/1992,17845.04
10/06/1992,17742.87
11/06/1992,17709.05
12/06/1992,17383.68
15/06/1992,16953.23
16/06/1992,16953.53
17/06/1992,16445.8
18/06/1992,16045.56
19/06/1992,16519.87
22/06/1992,15921.22
23/06/1992,16106.99
24/06/1992,15853.67
25/06/1992,16143.72
26/06/1992,15812.73
29/06/1992,15741.27
30/06/1992,15951.73
01/07/1992,16325.07
02/07/1992,16757.63
03/07/1992,16717.78
06/07/1992,16657.07
07/07/1992,16459.55
08/07/1992,16600.26
09/07/1992,16848.66
10/07/1992,16783.72
13/07/1992,17201.73
14/07/1992,17064.63
15/07/1992,17116.92
16/07/1992,16987.66
17/07/1992,16548.07
20/07/1992,15884.48
21/07/1992,16002.41
22/07/1992,15541.95
23/07/1992,16039.94
24/07/1992,15497.79
27/07/1992,15373.34
28/07/1992,15426.64
29/07/1992,15095.95
30/07/1992,15555.6
31/07/1992,15910.28
03/08/1992,15709.45
04/08/1992,15692.59
05/08/1992,15983.64
06/08/1992,15926.44
07/08/1992,15518.27
10/08/1992,15066.34
11/08/1992,14822.56
12/08/1992,14773.79
13/08/1992,14768.17
14/08/1992,14820.25
17/08/1992,14929.55
18/08/1992,14309.41
19/08/1992,14650.74
20/08/1992,15267.76
21/08/1992,16216.88
24/08/1992,16627.96
25/08/1992,16380.77
26/08/1992,16541.65
27/08/1992,17555
28/08/1992,17970.79
31/08/1992,18061.12
01/09/1992,17740.06
02/09/1992,17587.72
03/09/1992,18386.49
04/09/1992,18555.3
07/09/1992,18440.18
08/09/1992,18282.42
09/09/1992,18875.55
10/09/1992,18908.47
11/09/1992,18107.69
14/09/1992,18471.4
16/09/1992,17944.7
17/09/1992,18116.52
18/09/1992,18166.8
21/09/1992,18066.24
22/09/1992,18282.72
24/09/1992,18609.95
25/09/1992,18394.76
28/09/1992,17972.61
29/09/1992,17748.09
30/09/1992,17399.08
01/10/1992,17369.91
02/10/1992,17324.07
05/10/1992,17101.5
06/10/1992,17268.1
07/10/1992,17111.74
08/10/1992,17335.51
09/10/1992,17059.78
12/10/1992,17302.01
13/10/1992,17490.67
14/10/1992,17344.03
15/10/1992,17628.49
16/10/1992,17369.81
19/10/1992,16903.81
20/10/1992,16987.66
21/10/1992,17141.52
22/10/1992,17013.04
23/10/1992,17117.65
26/10/1992,17011.33
27/10/1992,17185.26
28/10/1992,17068.41
29/10/1992,16937.71
30/10/1992,16767.4
02/11/1992,16853.36
04/11/1992,17065.2
05/11/1992,17031.59
06/11/1992,16869.81
09/11/1992,16417.05
10/11/1992,16437.11
11/11/1992,16318.15
12/11/1992,16376.93
13/11/1992,16330.79
16/11/1992,16162.99
17/11/1992,15993.48
18/11/1992,16778.84
19/11/1992,16871.31
20/11/1992,17033.6
24/11/1992,17096.09
25/11/1992,17302.01
26/11/1992,17479.04
27/11/1992,17470.61
30/11/1992,17683.65
01/12/1992,17313.04
02/12/1992,17393.68
03/12/1992,17260.08
04/12/1992,17295.69
07/12/1992,17207.12
08/12/1992,17281.85
09/12/1992,17406.22
10/12/1992,17501.3
11/12/1992,17441.02
14/12/1992,17289.97
15/12/1992,17480.74
16/12/1992,17268.71
17/12/1992,17437.91
18/12/1992,17680.74
21/12/1992,17645.44
22/12/1992,17690.67
24/12/1992,17648.85
28/12/1992,17188.62
29/12/1992,17285.64
30/12/1992,16924.95
04/01/1993,16994.08
05/01/1993,16842.58
06/01/1993,16782.88
07/01/1993,16780.98
08/01/1993,16634.69
11/01/1993,16589.55
12/01/1993,16681.05
13/01/1993,16517.91
14/01/1993,16515.6
18/01/1993,16617.24
19/01/1993,16798.64
20/01/1993,16510.18
21/01/1993,16538.68
22/01/1993,16336.81
25/01/1993,16287.45
26/01/1993,16492.63
27/01/1993,16509.68
28/01/1993,17063.41
29/01/1993,17023.78
01/02/1993,17133.64
02/02/1993,17186.31
03/02/1993,17222.03
04/02/1993,17190.63
05/02/1993,17332.9
08/02/1993,17281.73
09/02/1993,17022.27
10/02/1993,17089.9
12/02/1993,16851.51
15/02/1993,17117.99
16/02/1993,16916.32
17/02/1993,17009.63
18/02/1993,16982.14
19/02/1993,17010.03
22/02/1993,16820.61
23/02/1993,16863.15
24/02/1993,16798.94
25/02/1993,16907.39
26/02/1993,16953.35
01/03/1993,16879.6
02/03/1993,16864.25
03/03/1993,16853.92
04/03/1993,16759.61
05/03/1993,16817.7
08/03/1993,17686.47
09/03/1993,17848.3
10/03/1993,17858.63
11/03/1993,17904.79
12/03/1993,18037.52
15/03/1993,18086.18
16/03/1993,17968.3
17/03/1993,18173.37
18/03/1993,18727.9
19/03/1993,18537.17
22/03/1993,18784.39
23/03/1993,18491.62
24/03/1993,18450.69
25/03/1993,18764.92
26/03/1993,18788.7
29/03/1993,19048.38
30/03/1993,18963.16
31/03/1993,18591.45
01/04/1993,19099.09
02/04/1993,19446.94
05/04/1993,19759.46
06/04/1993,19486.8
07/04/1993,19829.23
08/04/1993,19967.27
09/04/1993,19892.18
12/04/1993,19882.14
13/04/1993,20740.29
14/04/1993,20533.38
15/04/1993,20675.84
16/04/1993,20297.86
19/04/1993,20112.34
20/04/1993,19828.43
21/04/1993,19773.01
22/04/1993,19591.31
23/04/1993,19704.15
26/04/1993,19623.63
27/04/1993,20206.71
28/04/1993,20454.57
30/04/1993,20919.18
06/05/1993,20622.03
07/05/1993,20811.36
10/05/1993,21054.71
11/05/1993,20940.37
12/05/1993,20615.2
13/05/1993,20532.78
14/05/1993,20474.15
17/05/1993,20565.51
18/05/1993,20229.39
19/05/1993,20380.79
20/05/1993,20330.4
21/05/1993,20557.47
24/05/1993,20476.16
25/05/1993,20631.76
26/05/1993,20895.99
27/05/1993,20852.63
28/05/1993,20843.69
31/05/1993,20552.35
01/06/1993,20591.41
02/06/1993,20691.7
03/06/1993,21076
04/06/1993,20882.24
07/06/1993,20844.19
08/06/1993,20575.24
10/06/1993,20493.32
11/06/1993,20500.95
14/06/1993,20397.35
15/06/1993,20045.88
16/06/1993,19902.42
17/06/1993,19925.51
18/06/1993,19804.54
21/06/1993,19212.43
22/06/1993,19538.3
23/06/1993,19492.52
24/06/1993,19685.07
25/06/1993,19659.57
28/06/1993,19886.76
29/06/1993,19543.42
30/06/1993,19590
01/07/1993,19924.61
02/07/1993,19621.46
05/07/1993,19623.06
06/07/1993,19829.78
07/07/1993,19720.67
08/07/1993,19688.67
09/07/1993,19877.39
12/07/1993,19980
13/07/1993,20180.42
14/07/1993,20139.11
15/07/1993,20158.02
16/07/1993,20331.53
19/07/1993,20150.92
20/07/1993,20038
21/07/1993,20080.91
22/07/1993,20115.81
23/07/1993,19734.57
26/07/1993,19822.08
27/07/1993,19891.39
28/07/1993,19829.58
29/07/1993,20456.85
30/07/1993,20380.14
02/08/1993,20343.53
03/08/1993,20357.64
04/08/1993,20497.55
05/08/1993,20425.64
06/08/1993,20357.94
09/08/1993,20493.05
10/08/1993,20493.75
11/08/1993,20732.57
12/08/1993,20765.28
13/08/1993,20745.17
16/08/1993,20901.49
17/08/1993,20841.98
18/08/1993,20773.18
19/08/1993,20687.47
20/08/1993,20607.26
23/08/1993,20414.14
24/08/1993,20431.84
25/08/1993,20521.45
26/08/1993,20591.76
27/08/1993,20791.68
30/08/1993,20912.69
31/08/1993,21026.6
01/09/1993,20953.3
02/09/1993,20983.2
03/09/1993,21116.21
06/09/1993,21060.81
07/09/1993,20962.1
08/09/1993,20918.19
09/09/1993,20825.58
10/09/1993,20817.98
13/09/1993,21148.11
14/09/1993,20947.79
16/09/1993,20502.15
17/09/1993,20391.04
20/09/1993,20266.03
21/09/1993,20466.65
22/09/1993,20174.62
24/09/1993,20307.53
27/09/1993,20094.11
28/09/1993,20172.72
29/09/1993,20077.41
30/09/1993,20105.71
01/10/1993,20283.13
04/10/1993,20264.43
05/10/1993,20321.93
06/10/1993,20500.25
07/10/1993,20265.63
08/10/1993,20378.64
12/10/1993,20137.31
13/10/1993,20038.4
14/10/1993,20082.81
15/10/1993,20174.42
18/10/1993,20072.21
19/10/1993,20069.91
20/10/1993,20173.42
21/10/1993,20179.42
22/10/1993,20264.83
25/10/1993,20309.33
26/10/1993,20023.6
27/10/1993,19838.78
28/10/1993,19479.45
29/10/1993,19702.97
01/11/1993,19438.24
02/11/1993,19381.24
04/11/1993,18949.79
05/11/1993,18590.46
08/11/1993,18625.16
09/11/1993,18125.71
10/11/1993,18121.71
11/11/1993,18158.52
12/11/1993,18493.55
15/11/1993,18074.61
16/11/1993,18246.12
17/11/1993,18108.71
18/11/1993,18166.32
19/11/1993,17941.19
22/11/1993,17384.84
24/11/1993,17067.11
25/11/1993,17222.92
26/11/1993,16726.37
29/11/1993,16078.71
30/11/1993,16406.54
01/12/1993,17125.31
02/12/1993,17458.75
03/12/1993,17459.35
06/12/1993,16840.38
07/12/1993,16903.49
08/12/1993,16507.95
09/12/1993,17061.91
10/12/1993,17257.43
13/12/1993,17327.33
14/12/1993,17308.73
15/12/1993,17489.15
16/12/1993,17789.28
17/12/1993,18051.91
20/12/1993,17404.24
21/12/1993,17315.43
22/12/1993,17445.74
24/12/1993,17141.11
27/12/1993,16819.88
28/12/1993,17131.21
29/12/1993,17272.03
30/12/1993,17417.24
04/01/1994,17369.74
05/01/1994,17783.48
06/01/1994,17881.99
07/01/1994,18124.01
10/01/1994,18443.44
11/01/1994,18485.25
12/01/1994,18793.88
13/01/1994,18577.26
14/01/1994,18973.7
17/01/1994,18725.37
18/01/1994,18514.55
19/01/1994,19039.4
20/01/1994,19183.92
21/01/1994,19307.43
24/01/1994,18353.24
25/01/1994,18648.36
26/01/1994,19138.21
27/01/1994,18891.79
28/01/1994,18757.88
31/01/1994,20229.12
01/02/1994,20416.34
02/02/1994,20250.03
03/02/1994,20174.82
04/02/1994,20301.43
07/02/1994,20014.4
08/02/1994,20251.23
09/02/1994,19841.38
10/02/1994,19990.7
14/02/1994,19459.25
15/02/1994,18974.6
16/02/1994,19052.11
17/02/1994,18931.39
18/02/1994,18959.6
21/02/1994,19393.94
22/02/1994,19342.63
23/02/1994,19341.83
24/02/1994,19765.48
25/02/1994,19803.38
28/02/1994,19997.2
01/03/1994,20216.62
02/03/1994,19744.77
03/03/1994,19605.86
04/03/1994,19966
07/03/1994,19811.88
08/03/1994,19898.39
09/03/1994,19839.18
10/03/1994,20090.71
11/03/1994,20115.31
14/03/1994,20526.15
15/03/1994,20508.85
16/03/1994,20677.77
17/03/1994,20592.16
18/03/1994,20469.45
22/03/1994,20253.53
23/03/1994,19962.1
24/03/1994,20037.9
25/03/1994,19836.48
28/03/1994,19941.79
29/03/1994,19709.74
30/03/1994,19559.91
31/03/1994,19111.92
01/04/1994,19277.16
04/04/1994,19122.22
05/04/1994,19563.21
06/04/1994,19696.74
07/04/1994,19890.98
08/04/1994,19934.99
11/04/1994,19898.08
12/04/1994,19648.33
13/04/1994,20060.41
14/04/1994,19987.2
15/04/1994,20164.63
18/04/1994,20277.36
19/04/1994,20192.34
20/04/1994,19882.18
21/04/1994,19799.36
22/04/1994,19964.39
25/04/1994,19709.14
26/04/1994,19628.93
27/04/1994,19729.15
28/04/1994,19725.25
02/05/1994,19570.21
06/05/1994,19862.47
09/05/1994,19786.96
10/05/1994,19917.78
11/05/1994,20150.13
12/05/1994,20224.24
13/05/1994,20270.75
16/05/1994,20188.44
17/05/1994,20133.53
18/05/1994,20152.73
19/05/1994,20221.34
20/05/1994,20342.17
23/05/1994,20568.71
24/05/1994,20622.12
25/05/1994,20663.63
26/05/1994,20495.8
27/05/1994,20777.15
30/05/1994,20838.97
31/05/1994,20973.59
01/06/1994,21053.11
02/06/1994,21009
03/06/1994,20954.19
06/06/1994,20726.65
07/06/1994,21042.71
08/06/1994,21261.95
09/06/1994,21402.78
10/06/1994,21395.18
13/06/1994,21552.81
14/06/1994,21353.97
15/06/1994,21282.96
16/06/1994,21367.47
17/06/1994,21503.3
20/06/1994,21152.03
21/06/1994,20813.16
22/06/1994,20581.32
23/06/1994,21040.21
24/06/1994,20766.75
27/06/1994,20300.96
28/06/1994,20639.23
29/06/1994,20481
30/06/1994,20643.93
01/07/1994,20543.41
04/07/1994,20631.93
05/07/1994,20834.37
06/07/1994,20629.03
07/07/1994,20620.02
08/07/1994,20526.51
11/07/1994,20473.09
12/07/1994,20400.48
13/07/1994,20540.41
14/07/1994,20718.04
15/07/1994,20770.15
18/07/1994,20717.64
19/07/1994,20775.16
20/07/1994,20780.76
21/07/1994,20622.92
22/07/1994,20462.89
25/07/1994,20297.66
26/07/1994,20345.37
27/07/1994,20137.23
28/07/1994,20247.85
29/07/1994,20449.39
01/08/1994,20271.35
02/08/1994,20660.13
03/08/1994,20632.73
04/08/1994,20676.84
05/08/1994,20521.7
08/08/1994,20635.83
09/08/1994,20590.22
10/08/1994,20770.25
11/08/1994,20821.36
12/08/1994,20663.83
15/08/1994,20626.33
16/08/1994,20786.36
17/08/1994,20824.56
18/08/1994,20862.77
19/08/1994,20512.7
22/08/1994,20394.58
23/08/1994,20380.78
24/08/1994,20511.6
25/08/1994,20443.29
26/08/1994,20471.49
29/08/1994,20600.42
30/08/1994,20592.12
31/08/1994,20628.53
01/09/1994,20642.93
02/09/1994,20653.83
05/09/1994,20409.18
06/09/1994,20393.98
07/09/1994,20023.8
08/09/1994,19917.78
09/09/1994,19897.88
12/09/1994,19917.28
13/09/1994,20046.11
14/09/1994,19919.38
15/09/1994,19919.38
16/09/1994,19796.26
19/09/1994,19554.11
20/09/1994,19837.27
21/09/1994,19885.38
22/09/1994,19833.67
26/09/1994,19814.36
27/09/1994,19468.89
28/09/1994,19507.6
29/09/1994,19615.12
30/09/1994,19563.81
03/10/1994,19650.03
04/10/1994,19568.61
05/10/1994,19751.55
06/10/1994,19655.23
07/10/1994,19744.75
11/10/1994,19821.46
12/10/1994,20089.72
13/10/1994,20148.83
14/10/1994,19969.29
17/10/1994,19958.29
18/10/1994,19992.4
19/10/1994,19868.87
20/10/1994,19991.9
21/10/1994,19899.08
24/10/1994,19852.37
25/10/1994,19732.15
26/10/1994,19746.35
27/10/1994,19796.36
28/10/1994,19805.16
31/10/1994,19989.6
01/11/1994,19916.48
02/11/1994,19750.65
04/11/1994,19811.56
07/11/1994,19619.22
08/11/1994,19609.02
09/11/1994,19423.88
10/11/1994,19264.85
11/11/1994,19284.36
14/11/1994,19261.45
15/11/1994,19391.68
16/11/1994,19306.66
17/11/1994,19336.57
18/11/1994,19302.56
21/11/1994,19121.72
22/11/1994,18962.99
24/11/1994,18701.24
25/11/1994,18666.93
28/11/1994,18811.36
29/11/1994,18926.49
30/11/1994,19075.62
01/12/1994,19013.6
02/12/1994,18998.3
05/12/1994,19305.66
06/12/1994,19340.47
07/12/1994,19174.23
08/12/1994,19180.04
09/12/1994,18978.3
12/12/1994,18975.1
13/12/1994,18875.48
14/12/1994,18931.49
15/12/1994,19121.12
16/12/1994,19163.43
19/12/1994,19270.85
20/12/1994,19406.98
21/12/1994,19340.67
22/12/1994,19633.53
26/12/1994,19726.75
27/12/1994,19711.36
28/12/1994,19665.53
29/12/1994,19752.98
30/12/1994,19723.06
04/01/1995,19684.04
05/01/1995,19616.11
06/01/1995,19519.46
09/01/1995,19444.92
10/01/1995,19501.45
11/01/1995,19548.47
12/01/1995,19410.01
13/01/1995,19331.17
17/01/1995,19241.32
18/01/1995,19223.31
19/01/1995,19075.74
20/01/1995,18840.22
23/01/1995,17785.49
24/01/1995,18060.73
25/01/1995,18159.48
26/01/1995,18070.84
27/01/1995,18104.35
30/01/1995,18752.88
31/01/1995,18649.82
01/02/1995,18739.47
02/02/1995,18604.3
03/02/1995,18538.97
06/02/1995,18667.23
07/02/1995,18500.55
08/02/1995,18290.25
09/02/1995,18099.55
10/02/1995,18291.35
13/02/1995,18313.86
14/02/1995,18138.47
15/02/1995,17991
16/02/1995,17780.59
17/02/1995,18020.51
20/02/1995,17956.48
21/02/1995,18096.25
22/02/1995,18106.65
23/02/1995,17830.02
24/02/1995,17472.94
27/02/1995,16808.7
28/02/1995,17053.43
01/03/1995,16618.71
02/03/1995,16963.18
03/03/1995,17039.62
06/03/1995,17040.72
07/03/1995,16955.28
08/03/1995,16621.31
09/03/1995,16763.08
10/03/1995,16358.38
13/03/1995,16477.64
14/03/1995,16245.82
15/03/1995,16666.83
16/03/1995,16355.68
17/03/1995,16251.23
20/03/1995,16129.96
22/03/1995,15904.85
23/03/1995,15813.41
24/03/1995,15749.77
27/03/1995,16096.25
28/03/1995,16681.73
29/03/1995,16460.73
30/03/1995,16512.22
31/03/1995,16139.95
03/04/1995,15381.29
04/04/1995,15630.53
05/04/1995,15882.49
06/04/1995,15815.87
07/04/1995,15719.5
10/04/1995,16163.09
11/04/1995,16268.88
12/04/1995,16344.92
13/04/1995,16438.79
14/04/1995,16047.89
17/04/1995,16304.15
18/04/1995,16225.11
19/04/1995,16376.08
20/04/1995,16643.06
21/04/1995,16968.24
24/04/1995,16804.05
25/04/1995,16910.54
26/04/1995,16826.49
27/04/1995,16883.99
28/04/1995,16806.75
01/05/1995,16811.46
02/05/1995,17088.66
08/05/1995,17103.69
09/05/1995,16958.22
10/05/1995,16826.49
11/05/1995,16461.73
12/05/1995,16420.79
15/05/1995,16609.7
16/05/1995,16388.9
17/05/1995,16471.35
18/05/1995,16312.56
19/05/1995,16140.85
22/05/1995,15789.12
23/05/1995,15916.15
24/05/1995,15970.75
25/05/1995,15579.44
26/05/1995,15694.25
29/05/1995,15574.03
30/05/1995,15762.97
31/05/1995,15436.79
01/06/1995,15594.57
02/06/1995,15849.13
05/06/1995,15897.32
06/06/1995,15660.99
07/06/1995,15679.62
08/06/1995,15442.3
09/06/1995,15044.18
12/06/1995,14813.46
13/06/1995,14599.68
14/06/1995,14660.49
15/06/1995,14867.26
16/06/1995,14703.17
19/06/1995,14700.06
20/06/1995,14665.7
21/06/1995,14951.21
22/06/1995,14926.37
23/06/1995,15265.18
26/06/1995,15145.36
27/06/1995,14759.05
28/06/1995,14618.07
29/06/1995,14507.17
30/06/1995,14517.4
03/07/1995,14485.41
04/07/1995,14755.74
05/07/1995,14830.44
06/07/1995,15256.89
07/07/1995,16213.08
10/07/1995,16242.66
11/07/1995,16588.19
12/07/1995,16605.74
13/07/1995,16505.67
14/07/1995,16517.7
17/07/1995,16842.47
18/07/1995,16574.35
19/07/1995,16422.44
20/07/1995,16453.42
21/07/1995,16589.09
24/07/1995,16591.5
25/07/1995,16148.4
26/07/1995,16387.25
27/07/1995,16625.19
28/07/1995,16649.45
31/07/1995,16677.53
01/08/1995,16358.57
02/08/1995,16720.75
03/08/1995,16893.71
04/08/1995,16741.2
07/08/1995,16615.46
08/08/1995,16838.97
09/08/1995,16789.33
10/08/1995,16728.97
11/08/1995,16792.34
14/08/1995,16916.57
15/08/1995,17452.72
16/08/1995,18158.73
17/08/1995,18149.7
18/08/1995,18032.49
21/08/1995,17871.05
22/08/1995,17877.77
23/08/1995,17731.98
24/08/1995,17921.99
25/08/1995,17770.68
28/08/1995,17847.29
29/08/1995,18135.16
30/08/1995,17983.86
31/08/1995,18117.22
01/09/1995,18120.73
04/09/1995,17748.52
05/09/1995,17794.04
06/09/1995,17620.38
07/09/1995,17621.18
08/09/1995,18279.55
11/09/1995,18486.11
12/09/1995,18472.17
13/09/1995,18614.26
14/09/1995,18758.55
18/09/1995,18319.16
19/09/1995,18474.38
20/09/1995,18198.64
21/09/1995,18034.79
22/09/1995,17713.93
25/09/1995,17566.43
26/09/1995,17921.98
27/09/1995,18262.43
28/09/1995,18022.86
29/09/1995,17913.06
02/10/1995,17739.84
03/10/1995,18142.99
04/10/1995,18145.08
05/10/1995,18220.41
06/10/1995,18506.28
09/10/1995,18176.27
11/10/1995,17891.19
12/10/1995,17971.4
13/10/1995,17880.83
16/10/1995,18016.44
17/10/1995,17916.6
18/10/1995,17895.97
19/10/1995,17955.36
20/10/1995,18157.33
23/10/1995,18156.24
24/10/1995,18014.25
25/10/1995,17970.81
26/10/1995,17726.68
27/10/1995,17337.19
30/10/1995,17509.17
31/10/1995,17654.64
01/11/1995,17474.49
02/11/1995,18028.8
06/11/1995,18036.97
07/11/1995,18021.22
08/11/1995,17863.29
09/11/1995,17821.04
10/11/1995,17843.56
13/11/1995,17789.46
14/11/1995,17802.51
15/11/1995,17682.74
16/11/1995,17939.52
17/11/1995,18151.16
20/11/1995,18383.82
21/11/1995,18384.32
22/11/1995,18239.84
24/11/1995,18215.23
27/11/1995,18543.14
28/11/1995,18688.42
29/11/1995,18533.98
30/11/1995,18744.42
01/12/1995,18833.1
04/12/1995,18897.37
05/12/1995,18879.53
06/12/1995,19067.86
07/12/1995,19412.32
08/12/1995,19286.97
11/12/1995,19226.78
12/12/1995,19312.77
13/12/1995,19283.48
14/12/1995,19499.3
15/12/1995,19346.55
18/12/1995,19311.08
19/12/1995,19140.49
20/12/1995,19448.59
21/12/1995,19653.25
22/12/1995,19744.42
25/12/1995,19775.41
26/12/1995,19904.72
27/12/1995,20011.76
28/12/1995,19873.13
29/12/1995,19868.15
04/01/1996,20618
05/01/1996,20669.03
08/01/1996,20563.58
09/01/1996,20652.08
10/01/1996,20612.32
11/01/1996,20377.92
12/01/1996,20287.42
16/01/1996,20567.07
17/01/1996,20570.26
18/01/1996,20370.04
19/01/1996,20365.76
22/01/1996,20196.53
23/01/1996,20080.92
24/01/1996,20312.74
25/01/1996,20414.69
26/01/1996,20663.84
29/01/1996,20589.2
30/01/1996,20722.44
31/01/1996,20812.74
01/02/1996,20935.12
02/02/1996,20904.03
05/02/1996,20653.38
06/02/1996,20751.15
07/02/1996,20943.49
08/02/1996,21118.3
09/02/1996,20934.82
13/02/1996,20784.23
14/02/1996,20943.59
15/02/1996,20886.19
16/02/1996,20802.77
19/02/1996,20721.25
20/02/1996,20655.67
21/02/1996,20372.23
22/02/1996,20340.94
23/02/1996,20300.38
26/02/1996,20480.27
27/02/1996,20000.4
28/02/1996,19919.97
29/02/1996,20125.37
01/03/1996,20168.63
04/03/1996,20063.88
05/03/1996,20183.87
06/03/1996,20241.18
07/03/1996,19957.15
08/03/1996,20155.87
11/03/1996,19796.29
12/03/1996,19950.27
13/03/1996,19734.7
14/03/1996,19923.66
15/03/1996,20190.85
18/03/1996,20285.13
19/03/1996,20442.6
21/03/1996,20727.53
22/03/1996,20700.92
25/03/1996,20915.44
26/03/1996,21014.77
27/03/1996,21329.98
28/03/1996,21295.82
29/03/1996,21406.85
01/04/1996,21560.39
02/04/1996,21600.08
03/04/1996,21464.73
04/04/1996,21471.16
05/04/1996,21695.84
08/04/1996,21424.24
09/04/1996,21744.17
10/04/1996,21791.7
11/04/1996,21694.43
12/04/1996,21660.47
15/04/1996,21883.04
16/04/1996,21868.17
17/04/1996,21816.22
18/04/1996,21812.5
19/04/1996,21883.84
22/04/1996,22123.89
23/04/1996,22119.88
24/04/1996,22282.05
25/04/1996,22230.1
26/04/1996,22235.03
30/04/1996,22041.3
01/05/1996,21815.01
02/05/1996,21662.38
07/05/1996,21495.2
08/05/1996,21728.6
09/05/1996,21411.88
10/05/1996,21420.12
13/05/1996,21171.82
14/05/1996,21301.05
15/05/1996,22055.97
16/05/1996,22147.21
17/05/1996,21916.6
20/05/1996,21979
21/05/1996,22091.74
22/05/1996,21958
23/05/1996,21724.08
24/05/1996,21798.43
27/05/1996,21699.76
28/05/1996,21944.53
29/05/1996,22021.5
30/05/1996,21886.35
31/05/1996,21956.19
03/06/1996,21588.52
04/06/1996,21858.12
05/06/1996,21881.43
06/06/1996,21804.46
07/06/1996,21751.81
10/06/1996,21719.15
11/06/1996,21817.62
12/06/1996,22104.8
13/06/1996,22082.4
14/06/1996,22289.39
17/06/1996,22245.38
18/06/1996,22332.4
19/06/1996,22367.36
20/06/1996,22437.3
21/06/1996,22530.65
24/06/1996,22603.2
25/06/1996,22597.17
26/06/1996,22666.8
27/06/1996,22501.61
28/06/1996,22530.75
01/07/1996,22455.49
02/07/1996,22347.97
03/07/1996,22379.02
04/07/1996,22292.91
05/07/1996,22232.42
08/07/1996,21924.94
09/07/1996,21919.82
10/07/1996,21778.94
11/07/1996,21892.58
